id,tapahtumaAika,vuosi,kuukausi,x,y,kunta,kuntaNimi,maakunta,maakuntaNimi,tielaji,tielajis,tieNumero,tieYllapito,tieYllapitoNimi,riistalaji,riistalajiNimi
20235,2018-12-08T09:54:00.000+02:00,2018,12,316611.202,6779069.255,887,Urjala,06,Pirkanmaa,3,Valtatie,9,1,Valtio,47629,Valkohäntäpeura
20236,2018-11-17T20:15:00.000+02:00,2018,11,431199.807,6933324.766,892,Uurainen,13,Keski-Suomi,6,Muu maantie,70627,99,Ei tietoa,47507,Metsäkauris
20237,2018-11-12T20:00:00.000+02:00,2018,11,297462.537,7065917.8,599,Pedersören kunta,15,Pohjanmaa,3,Valtatie,8,1,Valtio,47507,Metsäkauris
20238,2018-11-18T07:30:00.000+02:00,2018,11,376448.053,6683451.949,049,Espoo,01,Uusimaa,7,Puuttuu,,1,Valtio,47629,Valkohäntäpeura
20239,2018-11-23T17:30:00.000+02:00,2018,11,412416.031,6706505.137,611,Pornainen,01,Uusimaa,5,Seututie,151,1,Valtio,47629,Valkohäntäpeura
20240,2018-11-15T06:20:00.000+02:00,2018,11,307321.633,6657398.711,710,Raasepori,01,Uusimaa,3,Valtatie,25,1,Valtio,47629,Valkohäntäpeura
20241,2018-12-11T17:10:00.000+02:00,2018,12,266337.344,6785871.974,102,Huittinen,04,Satakunta,4,Kantatie,41,1,Valtio,47629,Valkohäntäpeura
20242,2018-11-19T05:00:00.000+02:00,2018,11,328317.52,6797343.111,418,Lempäälä,06,Pirkanmaa,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
20243,2018-11-28T23:00:00.000+02:00,2018,11,219854.278,6785014.225,684,Rauma,04,Satakunta,3,Valtatie,12,1,Valtio,47629,Valkohäntäpeura
20244,2018-12-14T17:00:00.000+02:00,2018,12,360820.97,6786622.528,109,Hämeenlinna,05,Kanta-Häme,4,Kantatie,57,1,Valtio,47629,Valkohäntäpeura
20245,2018-12-17T05:17:00.000+02:00,2018,12,314782.797,6778073.95,887,Urjala,06,Pirkanmaa,3,Valtatie,9,1,Valtio,47629,Valkohäntäpeura
20246,2018-12-15T18:00:00.000+02:00,2018,12,423744.393,6739611.338,560,Orimattila,07,Päijät-Häme,5,Seututie,164,1,Valtio,47629,Valkohäntäpeura
20247,2018-11-14T17:30:00.000+02:00,2018,11,311724.722,6660842.023,710,Raasepori,01,Uusimaa,3,Valtatie,25,1,Valtio,47629,Valkohäntäpeura
20248,2018-10-16T07:30:00.000+03:00,2018,10,454319.485,6846662.828,172,Joutsa,13,Keski-Suomi,5,Seututie,616,1,Valtio,47507,Metsäkauris
20249,2018-11-03T17:00:00.000+02:00,2018,11,189006.145,6686184.107,445,Parainen,02,Varsinais-Suomi,6,Muu maantie,1800,1,Valtio,47507,Metsäkauris
20250,2018-10-19T22:04:09.846+03:00,2018,10,431922.282,6936879.155,992,Äänekoski,13,Keski-Suomi,6,Muu maantie,70004,3,Yksityinen,47507,Metsäkauris
20251,2018-10-26T15:30:00.000+03:00,2018,10,201648.023,6733151.264,833,Taivassalo,02,Varsinais-Suomi,5,Seututie,196,1,Valtio,47629,Valkohäntäpeura
20252,2018-10-20T21:25:00.000+03:00,2018,10,390817.245,7365792.895,976,Ylitornio,19,Lappi,5,Seututie,930,1,Valtio,47503,Hirvi
20253,2018-10-29T00:52:00.000+02:00,2018,10,246038.576,6709357.853,202,Kaarina,02,Varsinais-Suomi,6,Muu maantie,2200,1,Valtio,47507,Metsäkauris
20254,2018-11-12T22:00:00.000+02:00,2018,11,269306.702,6814220.991,790,Sastamala,06,Pirkanmaa,4,Kantatie,44,1,Valtio,47629,Valkohäntäpeura
20255,2018-12-11T19:35:00.000+02:00,2018,12,318231.226,6882217.611,980,Ylöjärvi,06,Pirkanmaa,6,Muu maantie,3351,1,Valtio,47629,Valkohäntäpeura
20256,2018-11-26T19:53:00.000+02:00,2018,11,534015.352,6784042.961,739,Savitaipale,09,Etelä-Karjala,3,Valtatie,13,1,Valtio,47629,Valkohäntäpeura
20257,2018-12-13T08:00:00.000+02:00,2018,12,278583.217,6676868.017,734,Salo,02,Varsinais-Suomi,5,Seututie,183,1,Valtio,47507,Metsäkauris
20258,2018-11-28T06:40:00.000+02:00,2018,11,217317.616,6781193.1,684,Rauma,04,Satakunta,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
20259,2018-12-04T19:15:00.000+02:00,2018,12,374907.013,7138764.075,483,Merijärvi,17,Pohjois-Pohjanmaa,5,Seututie,787,1,Valtio,47503,Hirvi
20260,2018-12-06T09:15:00.000+02:00,2018,12,204299.167,6784762.682,684,Rauma,04,Satakunta,3,Valtatie,8,1,Valtio,47503,Hirvi
20261,2018-12-17T18:53:00.000+02:00,2018,12,234924.845,6998230.984,499,Mustasaari,15,Pohjanmaa,3,Valtatie,8,1,Valtio,47629,Valkohäntäpeura
20262,2018-12-25T10:20:00.000+02:00,2018,12,342074.984,6789728.504,908,Valkeakoski,06,Pirkanmaa,6,Muu maantie,13941,1,Valtio,47507,Metsäkauris
20263,2018-12-22T23:45:00.000+02:00,2018,12,203862.408,6788084.075,684,Rauma,04,Satakunta,9,Yksityinen tie,,99,Ei tietoa,47507,Metsäkauris
20264,2018-12-15T20:00:00.000+02:00,2018,12,368007.584,6708692.133,543,Nurmijärvi,01,Uusimaa,3,Valtatie,25,1,Valtio,47629,Valkohäntäpeura
20265,2018-10-29T04:40:00.000+02:00,2018,10,241042.62,6716873.443,853,Turku,02,Varsinais-Suomi,9,Yksityinen tie,,3,Yksityinen,47507,Metsäkauris
20266,2018-10-15T11:30:00.000+03:00,2018,10,307282.616,6820778.242,536,Nokia,06,Pirkanmaa,6,Muu maantie,72505,99,Ei tietoa,47507,Metsäkauris
20267,2018-10-19T06:00:00.000+03:00,2018,10,256866.619,7028090.218,946,Vöyri,15,Pohjanmaa,6,Muu maantie,7263,1,Valtio,47629,Valkohäntäpeura
20268,2018-11-03T15:30:00.000+02:00,2018,11,189004.916,6686179.02,445,Parainen,02,Varsinais-Suomi,6,Muu maantie,1800,1,Valtio,47507,Metsäkauris
20269,2018-11-07T13:54:10.256+02:00,2018,11,306822.01,6813373.764,536,Nokia,06,Pirkanmaa,6,Muu maantie,13767,1,Valtio,47629,Valkohäntäpeura
20270,2018-11-13T03:05:34.954+02:00,2018,11,376683.136,6731004.702,694,Riihimäki,05,Kanta-Häme,9,Yksityinen tie,,99,Ei tietoa,47629,Valkohäntäpeura
20271,2018-12-12T17:45:00.000+02:00,2018,12,269861,6693576.997,738,Sauvo,02,Varsinais-Suomi,6,Muu maantie,12085,1,Valtio,47629,Valkohäntäpeura
20272,2018-11-16T11:00:00.000+02:00,2018,11,473875.959,7066319.757,263,Kiuruvesi,11,Pohjois-Savo,5,Seututie,599,1,Valtio,47507,Metsäkauris
20273,2018-10-18T19:06:00.000+03:00,2018,10,445410.827,6959220.022,992,Äänekoski,13,Keski-Suomi,5,Seututie,637,1,Valtio,47507,Metsäkauris
20274,2018-11-16T22:20:00.000+02:00,2018,11,432985.916,6758843.96,398,Lahti,07,Päijät-Häme,2,Moottoriliikennetie,12,1,Valtio,47503,Hirvi
20275,2018-12-16T15:42:06.017+02:00,2018,12,287625.094,6858845.131,143,Ikaalinen,06,Pirkanmaa,3,Valtatie,3,1,Valtio,47629,Valkohäntäpeura
20276,2018-11-23T17:50:00.000+02:00,2018,11,282821.851,6680092.415,734,Salo,02,Varsinais-Suomi,5,Seututie,183,1,Valtio,47629,Valkohäntäpeura
20277,2018-12-17T23:45:00.000+02:00,2018,12,298654.232,6824461.912,536,Nokia,06,Pirkanmaa,3,Valtatie,11,1,Valtio,47629,Valkohäntäpeura
20278,2018-11-26T21:05:25.227+02:00,2018,11,290992.987,6724887.456,284,Koski Tl,02,Varsinais-Suomi,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
20279,2018-12-19T20:50:00.000+02:00,2018,12,520059.917,6805856.78,491,Mikkeli,10,Etelä-Savo,3,Valtatie,13,1,Valtio,47503,Hirvi
20280,2018-12-23T01:30:00.000+02:00,2018,12,283766.685,6658584.88,710,Raasepori,01,Uusimaa,6,Muu maantie,1081,1,Valtio,47629,Valkohäntäpeura
20281,2018-12-11T16:06:00.000+02:00,2018,12,631060.397,6818136.426,580,Parikkala,09,Etelä-Karjala,3,Valtatie,6,1,Valtio,47507,Metsäkauris
20282,2018-12-31T21:18:00.000+02:00,2018,12,241401.078,7004446.083,499,Mustasaari,15,Pohjanmaa,5,Seututie,717,1,Valtio,47503,Hirvi
20283,2018-10-26T19:00:00.000+03:00,2018,10,239735.374,6707848.553,853,Turku,02,Varsinais-Suomi,8,Kunnan tie,,2,Kunta,47507,Metsäkauris
20284,2018-10-16T17:45:00.000+03:00,2018,10,290311.942,6647040.826,078,Hanko,01,Uusimaa,6,Muu maantie,70025,99,Ei tietoa,47629,Valkohäntäpeura
20285,2018-11-17T08:05:00.000+02:00,2018,11,312705.207,6661524.62,710,Raasepori,01,Uusimaa,3,Valtatie,25,1,Valtio,47629,Valkohäntäpeura
20286,2018-11-03T15:35:00.000+02:00,2018,11,465315.315,7111117.038,630,Pyhäntä,17,Pohjois-Pohjanmaa,4,Kantatie,88,1,Valtio,200556,Metsäpeura
20287,2018-10-19T19:44:00.000+03:00,2018,10,678018.863,6906841.181,848,Tohmajärvi,12,Pohjois-Karjala,6,Muu maantie,4941,1,Valtio,47503,Hirvi
20288,2018-10-26T19:15:00.000+03:00,2018,10,521884.572,7440830.687,583,Pelkosenniemi,19,Lappi,3,Valtatie,5,1,Valtio,47507,Metsäkauris
20289,2018-11-19T18:00:00.000+02:00,2018,11,324893.601,6698837.195,444,Lohja,01,Uusimaa,5,Seututie,110,1,Valtio,47629,Valkohäntäpeura
20290,2018-11-07T13:56:32.125+02:00,2018,11,303743.855,6811557.627,536,Nokia,06,Pirkanmaa,6,Muu maantie,2992,1,Valtio,47629,Valkohäntäpeura
20291,2018-12-11T17:30:00.000+02:00,2018,12,241272.202,6726361.396,704,Rusko,02,Varsinais-Suomi,6,Muu maantie,2012,1,Valtio,47629,Valkohäntäpeura
20292,2018-11-12T17:00:00.000+02:00,2018,11,384012.673,6802605.39,635,Pälkäne,06,Pirkanmaa,6,Muu maantie,3201,1,Valtio,47629,Valkohäntäpeura
20293,2018-11-16T13:30:00.000+02:00,2018,11,490459.889,6731947.775,286,Kouvola,08,Kymenlaakso,6,Muu maantie,84625,99,Ei tietoa,47507,Metsäkauris
20294,2018-11-12T18:30:00.000+02:00,2018,11,370126.39,6709481.978,543,Nurmijärvi,01,Uusimaa,7,Puuttuu,,1,Valtio,47629,Valkohäntäpeura
20295,2018-12-13T11:35:28.249+02:00,2018,12,356587.156,6667090.628,257,Kirkkonummi,01,Uusimaa,6,Muu maantie,70051,99,Ei tietoa,47629,Valkohäntäpeura
20296,2018-12-13T18:30:00.000+02:00,2018,12,455670.947,7316287.7,683,Ranua,19,Lappi,5,Seututie,924,1,Valtio,47503,Hirvi
20297,2018-12-24T20:20:00.000+02:00,2018,12,337140.972,6784401.893,908,Valkeakoski,06,Pirkanmaa,5,Seututie,303,1,Valtio,47629,Valkohäntäpeura
20298,2018-12-26T07:45:00.000+02:00,2018,12,508685.718,6713484.434,075,Hamina,08,Kymenlaakso,8,Kunnan tie,,2,Kunta,47507,Metsäkauris
20299,2018-12-18T07:30:00.000+02:00,2018,12,383458.678,6987587.903,312,Kyyjärvi,13,Keski-Suomi,3,Valtatie,13,1,Valtio,47507,Metsäkauris
20300,2018-12-19T20:10:00.000+02:00,2018,12,376320.931,6704005.435,543,Nurmijärvi,01,Uusimaa,9,Yksityinen tie,,99,Ei tietoa,47629,Valkohäntäpeura
20301,2018-10-27T16:00:00.000+03:00,2018,10,240950.083,6707277.603,853,Turku,02,Varsinais-Suomi,9,Yksityinen tie,,99,Ei tietoa,47507,Metsäkauris
20302,2018-10-19T18:45:00.000+03:00,2018,10,287183.231,6878179.473,581,Parkano,06,Pirkanmaa,3,Valtatie,23,1,Valtio,47629,Valkohäntäpeura
20303,2018-10-26T11:30:00.000+03:00,2018,10,219842.632,6725871.382,481,Masku,02,Varsinais-Suomi,6,Muu maantie,1900,1,Valtio,47507,Metsäkauris
20304,2018-05-20T01:05:00.000+03:00,2018,05,438966.088,6964993.063,992,Äänekoski,13,Keski-Suomi,9,Yksityinen tie,,99,Ei tietoa,47503,Hirvi
20305,2018-11-03T05:10:00.000+02:00,2018,11,225196.663,6741867.64,503,Mynämäki,02,Varsinais-Suomi,3,Valtatie,8,1,Valtio,47629,Valkohäntäpeura
20306,2018-11-06T20:03:00.000+02:00,2018,11,331786.456,6747450.664,834,Tammela,05,Kanta-Häme,3,Valtatie,10,1,Valtio,47629,Valkohäntäpeura
20307,2018-11-14T23:30:00.000+02:00,2018,11,204471.683,6801126.307,051,Eurajoki,04,Satakunta,6,Muu maantie,2176,1,Valtio,47629,Valkohäntäpeura
20308,2018-12-07T17:40:00.000+02:00,2018,12,270354.311,6703483.406,577,Paimio,02,Varsinais-Suomi,9,Yksityinen tie,,99,Ei tietoa,47629,Valkohäntäpeura
20309,2018-11-19T07:59:04.838+02:00,2018,11,276244.077,6641421.821,078,Hanko,01,Uusimaa,3,Valtatie,25,1,Valtio,47629,Valkohäntäpeura
20310,2018-11-19T19:30:00.000+02:00,2018,11,310525.745,6657205.58,710,Raasepori,01,Uusimaa,6,Muu maantie,1050,1,Valtio,47507,Metsäkauris
20311,2018-12-11T17:00:00.000+02:00,2018,12,259185.42,6674609.371,322,Kemiönsaari,02,Varsinais-Suomi,5,Seututie,183,1,Valtio,47629,Valkohäntäpeura
20312,2018-11-26T21:08:52.373+02:00,2018,11,318009.019,6742477.775,834,Tammela,05,Kanta-Häme,6,Muu maantie,13555,1,Valtio,47507,Metsäkauris
20313,2018-12-13T02:50:00.000+02:00,2018,12,438045.662,6937770.137,992,Äänekoski,13,Keski-Suomi,5,Seututie,642,1,Valtio,47507,Metsäkauris
20314,2018-11-28T17:00:00.000+02:00,2018,11,292270.274,6865280.993,143,Ikaalinen,06,Pirkanmaa,5,Seututie,276,1,Valtio,47629,Valkohäntäpeura
20315,2018-11-26T18:20:00.000+02:00,2018,11,334742.444,6704186.313,444,Lohja,01,Uusimaa,5,Seututie,280,1,Valtio,47629,Valkohäntäpeura
20316,2018-12-18T06:20:00.000+02:00,2018,12,264790.176,6847597.035,214,Kankaanpää,04,Satakunta,4,Kantatie,44,1,Valtio,47629,Valkohäntäpeura
20317,2018-12-17T18:30:00.000+02:00,2018,12,468676.284,7326625.094,683,Ranua,19,Lappi,6,Muu maantie,19586,1,Valtio,47503,Hirvi
20318,2018-12-23T17:30:00.000+02:00,2018,12,452420.056,6719604.026,407,Lapinjärvi,01,Uusimaa,3,Valtatie,6,1,Valtio,47629,Valkohäntäpeura
20319,2018-12-21T09:00:00.000+02:00,2018,12,370126.401,6709483.916,543,Nurmijärvi,01,Uusimaa,7,Puuttuu,,1,Valtio,47629,Valkohäntäpeura
20320,2018-12-27T22:20:00.000+02:00,2018,12,299822.529,6781098.382,619,Punkalaidun,06,Pirkanmaa,6,Muu maantie,13703,1,Valtio,47629,Valkohäntäpeura
20321,2018-12-28T19:20:00.000+02:00,2018,12,319844.711,6742418.353,834,Tammela,05,Kanta-Häme,6,Muu maantie,13586,1,Valtio,47629,Valkohäntäpeura
20322,2018-11-29T08:25:00.000+02:00,2018,11,273378.086,6721199.47,480,Marttila,02,Varsinais-Suomi,5,Seututie,224,1,Valtio,47629,Valkohäntäpeura
20323,2018-10-29T09:05:00.000+02:00,2018,10,356281.867,6783355.736,082,Hattula,05,Kanta-Häme,6,Muu maantie,3061,1,Valtio,47507,Metsäkauris
20324,2018-11-03T18:00:00.000+02:00,2018,11,220781.231,6729624.724,503,Mynämäki,02,Varsinais-Suomi,6,Muu maantie,1930,1,Valtio,47629,Valkohäntäpeura
20325,2018-11-06T17:53:00.000+02:00,2018,11,358749.571,6767280.371,109,Hämeenlinna,05,Kanta-Häme,6,Muu maantie,3052,1,Valtio,47629,Valkohäntäpeura
20326,2018-12-06T21:40:00.000+02:00,2018,12,336535.177,6747201.356,834,Tammela,05,Kanta-Häme,3,Valtatie,10,1,Valtio,47503,Hirvi
20327,2018-10-19T21:10:00.000+03:00,2018,10,220209.056,6824401.881,609,Pori,04,Satakunta,3,Valtatie,8,1,Valtio,47507,Metsäkauris
20328,2018-11-12T20:45:00.000+02:00,2018,11,411297.124,6789284.982,016,Asikkala,07,Päijät-Häme,7,Puuttuu,,1,Valtio,47507,Metsäkauris
20329,2018-12-04T17:20:00.000+02:00,2018,12,364113.097,6714471.484,927,Vihti,01,Uusimaa,5,Seututie,132,1,Valtio,47503,Hirvi
20330,2018-10-26T20:39:31.530+03:00,2018,10,280981.126,6941743.595,301,Kurikka,14,Etelä-Pohjanmaa,3,Valtatie,19,1,Valtio,47503,Hirvi
20331,2018-12-09T11:24:00.000+02:00,2018,12,358221.246,6765933.904,109,Hämeenlinna,05,Kanta-Häme,6,Muu maantie,2855,1,Valtio,47507,Metsäkauris
20332,2018-11-06T08:30:00.000+02:00,2018,11,373336.154,6698132.078,543,Nurmijärvi,01,Uusimaa,6,Muu maantie,11421,1,Valtio,47629,Valkohäntäpeura
20333,2018-11-19T21:25:00.000+02:00,2018,11,309446.741,6659111.229,710,Raasepori,01,Uusimaa,7,Puuttuu,,1,Valtio,47507,Metsäkauris
20334,2018-12-14T18:10:00.000+02:00,2018,12,498145.292,6765132.044,286,Kouvola,08,Kymenlaakso,3,Valtatie,15,1,Valtio,47629,Valkohäntäpeura
20335,2018-11-13T07:16:50.927+02:00,2018,11,218785.206,6864587.983,484,Merikarvia,04,Satakunta,3,Valtatie,8,1,Valtio,47629,Valkohäntäpeura
20336,2018-12-14T13:05:00.000+02:00,2018,12,241632.416,6695531.871,445,Parainen,02,Varsinais-Suomi,5,Seututie,180,1,Valtio,47507,Metsäkauris
20337,2018-11-23T20:45:00.000+02:00,2018,11,418259.746,6691452.113,638,Porvoo,01,Uusimaa,1,Moottoritie,7,1,Valtio,47629,Valkohäntäpeura
20338,2018-11-23T18:00:00.000+02:00,2018,11,638453.968,7133734.643,290,Kuhmo,18,Kainuu,9,Yksityinen tie,,99,Ei tietoa,200556,Metsäpeura
20339,2018-12-22T14:00:00.000+02:00,2018,12,294738.665,6656011.963,710,Raasepori,01,Uusimaa,6,Muu maantie,1001,1,Valtio,47629,Valkohäntäpeura
20340,2018-12-21T19:04:00.000+02:00,2018,12,226450.901,6838279.513,609,Pori,04,Satakunta,3,Valtatie,23,1,Valtio,47629,Valkohäntäpeura
20341,2018-12-27T06:10:00.000+02:00,2018,12,408632.618,6801428.328,576,Padasjoki,07,Päijät-Häme,6,Muu maantie,14169,1,Valtio,47507,Metsäkauris
20342,2018-10-18T16:30:00.000+03:00,2018,10,395520.629,6773321.08,109,Hämeenlinna,05,Kanta-Häme,5,Seututie,317,1,Valtio,47507,Metsäkauris
20343,2018-11-03T12:38:00.000+02:00,2018,11,564248.805,6819251.543,623,Puumala,10,Etelä-Savo,4,Kantatie,62,1,Valtio,47503,Hirvi
20344,2018-10-26T08:00:00.000+03:00,2018,10,619764.829,6946888.617,426,Liperi,12,Pohjois-Karjala,3,Valtatie,9,1,Valtio,47503,Hirvi
20345,2018-12-04T16:05:00.000+02:00,2018,12,352761.665,6723180.645,433,Loppi,05,Kanta-Häme,6,Muu maantie,2832,1,Valtio,47629,Valkohäntäpeura
20346,2018-10-29T18:20:00.000+02:00,2018,10,210872.46,6800587.918,051,Eurajoki,04,Satakunta,6,Muu maantie,12777,1,Valtio,47507,Metsäkauris
20347,2018-11-13T06:40:00.000+02:00,2018,11,309472.164,6842617.722,108,Hämeenkyrö,06,Pirkanmaa,6,Muu maantie,2773,1,Valtio,47629,Valkohäntäpeura
20348,2018-11-15T08:05:00.000+02:00,2018,11,312919.937,6776620.745,887,Urjala,06,Pirkanmaa,3,Valtatie,9,1,Valtio,47629,Valkohäntäpeura
20349,2018-11-09T17:50:00.000+02:00,2018,11,310937.156,6780382.241,887,Urjala,06,Pirkanmaa,6,Muu maantie,13716,1,Valtio,47629,Valkohäntäpeura
20350,2018-11-16T08:00:00.000+02:00,2018,11,198575.405,6682970.725,445,Parainen,02,Varsinais-Suomi,5,Seututie,180,1,Valtio,47507,Metsäkauris
20351,2018-12-13T08:00:00.000+02:00,2018,12,409706.872,6686167.028,753,Sipoo,01,Uusimaa,5,Seututie,170,1,Valtio,47507,Metsäkauris
20352,2018-11-20T17:15:00.000+02:00,2018,11,307529.999,6657544.223,710,Raasepori,01,Uusimaa,3,Valtatie,25,1,Valtio,47629,Valkohäntäpeura
20353,2018-12-11T19:30:00.000+02:00,2018,12,378532.093,6696003.852,543,Nurmijärvi,01,Uusimaa,6,Muu maantie,11431,1,Valtio,47629,Valkohäntäpeura
20354,2018-11-23T22:01:45.595+02:00,2018,11,306764.744,6835796.944,108,Hämeenkyrö,06,Pirkanmaa,3,Valtatie,3,1,Valtio,47629,Valkohäntäpeura
20355,2018-12-14T23:08:30.003+02:00,2018,12,270791.37,6724833.107,480,Marttila,02,Varsinais-Suomi,5,Seututie,224,1,Valtio,47629,Valkohäntäpeura
20356,2018-11-26T21:42:39.592+02:00,2018,11,256710.088,6742412.137,636,Pöytyä,02,Varsinais-Suomi,6,Muu maantie,2043,1,Valtio,47629,Valkohäntäpeura
20357,2018-12-17T23:30:00.000+02:00,2018,12,357290.922,6677528.661,257,Kirkkonummi,01,Uusimaa,6,Muu maantie,1130,1,Valtio,47629,Valkohäntäpeura
20358,2018-12-07T16:30:00.000+02:00,2018,12,360118.983,7021545.492,584,Perho,16,Keski-Pohjanmaa,3,Valtatie,13,1,Valtio,200556,Metsäpeura
20359,2018-12-20T16:22:00.000+02:00,2018,12,320304.958,6774108.475,887,Urjala,06,Pirkanmaa,6,Muu maantie,2847,1,Valtio,47629,Valkohäntäpeura
20360,2018-12-22T17:15:00.000+02:00,2018,12,443037.468,7301427.089,751,Simo,19,Lappi,6,Muu maantie,9243,1,Valtio,47503,Hirvi
20361,2018-12-27T22:50:00.000+02:00,2018,12,392355.522,6770759.802,109,Hämeenlinna,05,Kanta-Häme,6,Muu maantie,73191,99,Ei tietoa,47507,Metsäkauris
20362,2018-12-23T19:00:00.000+02:00,2018,12,371489.349,6706770.27,543,Nurmijärvi,01,Uusimaa,5,Seututie,132,1,Valtio,47629,Valkohäntäpeura
20363,2018-12-27T22:13:32.532+02:00,2018,12,386753.093,6707890.979,543,Nurmijärvi,01,Uusimaa,4,Kantatie,45,1,Valtio,47629,Valkohäntäpeura
20364,2018-10-19T19:30:00.000+03:00,2018,10,262833.022,6735006.383,636,Pöytyä,02,Varsinais-Suomi,3,Valtatie,9,1,Valtio,47503,Hirvi
20365,2018-12-05T07:03:25.587+02:00,2018,12,376274.873,6775979.424,109,Hämeenlinna,05,Kanta-Häme,5,Seututie,305,1,Valtio,47629,Valkohäntäpeura
20366,2018-10-26T08:45:00.000+03:00,2018,10,259524.519,6706786.93,577,Paimio,02,Varsinais-Suomi,5,Seututie,110,1,Valtio,47507,Metsäkauris
20367,2018-10-29T23:29:00.000+02:00,2018,10,217776.159,6801005.184,051,Eurajoki,04,Satakunta,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
20368,2018-11-03T17:30:00.000+02:00,2018,11,246498.321,6659517.468,322,Kemiönsaari,02,Varsinais-Suomi,6,Muu maantie,1830,1,Valtio,47629,Valkohäntäpeura
20369,2018-11-11T16:50:00.000+02:00,2018,11,323491.728,6716773.632,761,Somero,02,Varsinais-Suomi,6,Muu maantie,13507,1,Valtio,47629,Valkohäntäpeura
20370,2018-12-11T16:30:00.000+02:00,2018,12,536492.399,7162356.244,620,Puolanka,18,Kainuu,4,Kantatie,78,1,Valtio,47503,Hirvi
20371,2018-12-10T16:06:14.376+02:00,2018,12,409658.478,6684706.764,753,Sipoo,01,Uusimaa,6,Muu maantie,1533,1,Valtio,47507,Metsäkauris
20372,2018-11-16T16:50:05.015+02:00,2018,11,382821.017,6707936.968,543,Nurmijärvi,01,Uusimaa,6,Muu maantie,1321,1,Valtio,47507,Metsäkauris
20373,2018-11-21T07:45:00.000+02:00,2018,11,311012.435,6660475.658,710,Raasepori,01,Uusimaa,3,Valtatie,25,1,Valtio,47629,Valkohäntäpeura
20374,2018-11-19T08:02:00.000+02:00,2018,11,346333.469,6702949.498,927,Vihti,01,Uusimaa,6,Muu maantie,1224,1,Valtio,47629,Valkohäntäpeura
20375,2018-12-16T10:00:00.000+02:00,2018,12,352000.9,6791570.552,908,Valkeakoski,06,Pirkanmaa,6,Muu maantie,3073,1,Valtio,47507,Metsäkauris
20376,2018-11-20T15:00:00.000+02:00,2018,11,267003.913,6786449.365,102,Huittinen,04,Satakunta,9,Yksityinen tie,,99,Ei tietoa,47629,Valkohäntäpeura
20377,2018-11-26T20:00:00.000+02:00,2018,11,270040.98,6797251.512,102,Huittinen,04,Satakunta,3,Valtatie,12,1,Valtio,47629,Valkohäntäpeura
20378,2018-11-29T03:03:00.000+02:00,2018,11,228305.818,6824386.161,886,Ulvila,04,Satakunta,3,Valtatie,11,1,Valtio,47507,Metsäkauris
20379,2018-12-23T17:19:00.000+02:00,2018,12,406272.528,7393233.582,976,Ylitornio,19,Lappi,4,Kantatie,83,1,Valtio,47503,Hirvi
20380,2018-12-25T20:30:00.000+02:00,2018,12,348201.217,6950532.803,989,Ähtäri,14,Etelä-Pohjanmaa,4,Kantatie,68,1,Valtio,47629,Valkohäntäpeura
20381,2018-11-02T11:30:00.000+02:00,2018,11,446467.578,7066579.988,626,Pyhäjärvi,17,Pohjois-Pohjanmaa,3,Valtatie,4,1,Valtio,200556,Metsäpeura
20382,2018-10-19T21:17:00.000+03:00,2018,10,220720.248,6825677.782,609,Pori,04,Satakunta,3,Valtatie,8,1,Valtio,47507,Metsäkauris
20383,2018-10-26T19:00:00.000+03:00,2018,10,229756.3,6730374.955,538,Nousiainen,02,Varsinais-Suomi,3,Valtatie,8,1,Valtio,47507,Metsäkauris
20384,2018-10-30T07:37:00.000+02:00,2018,10,219186.306,6796750.183,051,Eurajoki,04,Satakunta,6,Muu maantie,2174,1,Valtio,47507,Metsäkauris
20385,2018-11-13T08:56:02.080+02:00,2018,11,261307.709,6726627.399,423,Lieto,02,Varsinais-Suomi,6,Muu maantie,12443,1,Valtio,47629,Valkohäntäpeura
20386,2018-12-04T21:30:00.000+02:00,2018,12,404746.035,6764822.159,098,Hollola,07,Päijät-Häme,3,Valtatie,12,1,Valtio,47629,Valkohäntäpeura
20387,2018-11-16T16:57:01.916+02:00,2018,11,300862.233,6806469.693,922,Vesilahti,06,Pirkanmaa,5,Seututie,301,1,Valtio,47629,Valkohäntäpeura
20388,2018-11-09T20:01:30.710+02:00,2018,11,277605.892,6642576.334,078,Hanko,01,Uusimaa,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
20389,2018-11-17T12:30:00.000+02:00,2018,11,590186.887,6957345.556,309,Outokumpu,12,Pohjois-Karjala,3,Valtatie,9,1,Valtio,47503,Hirvi
20390,2018-12-11T17:15:00.000+02:00,2018,12,264599.137,6715546.663,577,Paimio,02,Varsinais-Suomi,5,Seututie,181,1,Valtio,47629,Valkohäntäpeura
20391,2018-11-23T08:00:00.000+02:00,2018,11,404648.973,6693303.619,753,Sipoo,01,Uusimaa,5,Seututie,148,1,Valtio,47629,Valkohäntäpeura
20392,2018-11-26T16:50:00.000+02:00,2018,11,290669.801,6760641.143,430,Loimaa,02,Varsinais-Suomi,6,Muu maantie,12624,1,Valtio,47629,Valkohäntäpeura
