"Municipal key figures 1987-2023"

"Mäntyharju";"Share of unemployed persons in the labour force, %";.
"Mäntyharju";"Share of pensioners in the population, %";.
"Mäntyharju";"Jobs in the area";.
"Mäntyharju";"Share of jobs in primary production, %";.
"Mäntyharju";"Share of jobs in secondary production, %";.
"Mäntyharju";"Share of jobs in services, %";.
"Naantali";"Population";19999
"Naantali";"Population change from the previous year, %";0.8
"Naantali";"Persons aged under 15, %";14.4
"Naantali";"Persons aged 15 to 64, %";57.7
"Naantali";"Persons aged 64 or over, %";27.9
"Naantali";"Swedish-speaking, %";1.4
"Naantali";"Foreign citizens, %";2.7
"Naantali";"Degree of urbanisation, %";.
"Naantali";"Excess of births, persons";-91
"Naantali";"Intermunicipal migration gain/loss, persons";127
"Naantali";"Families";5819
"Naantali";"Household-dwelling units";9836
"Naantali";"Household-dwelling units living in terraced houses and detached houses, %";60.9
"Naantali";"Household-dwelling units living in rental dwellings, %";.
"Naantali";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Naantali";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Naantali";"Economic dependency ratio";.
"Naantali";"Workplace self-sufficiency";.
"Naantali";"Employed labour force resident in the area";.
"Naantali";"Employment rate of persons aged 20 to 64, %";.
"Naantali";"Employees working in their municipality of residence, share of employed persons, %";.
"Naantali";"Share of unemployed persons in the labour force, %";.
"Naantali";"Share of pensioners in the population, %";.
"Naantali";"Jobs in the area";.
"Naantali";"Share of jobs in primary production, %";.
"Naantali";"Share of jobs in secondary production, %";.
"Naantali";"Share of jobs in services, %";.
"Nakkila";"Population";4966
"Nakkila";"Population change from the previous year, %";-2.1
"Nakkila";"Persons aged under 15, %";13.7
"Nakkila";"Persons aged 15 to 64, %";55.9
"Nakkila";"Persons aged 64 or over, %";30.4
"Nakkila";"Swedish-speaking, %";0.6
"Nakkila";"Foreign citizens, %";1.2
"Nakkila";"Degree of urbanisation, %";.
"Nakkila";"Excess of births, persons";-57
"Nakkila";"Intermunicipal migration gain/loss, persons";-52
"Nakkila";"Families";1444
"Nakkila";"Household-dwelling units";2500
"Nakkila";"Household-dwelling units living in terraced houses and detached houses, %";87.4
"Nakkila";"Household-dwelling units living in rental dwellings, %";.
"Nakkila";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Nakkila";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Nakkila";"Economic dependency ratio";.
"Nakkila";"Workplace self-sufficiency";.
"Nakkila";"Employed labour force resident in the area";.
"Nakkila";"Employment rate of persons aged 20 to 64, %";.
"Nakkila";"Employees working in their municipality of residence, share of employed persons, %";.
"Nakkila";"Share of unemployed persons in the labour force, %";.
"Nakkila";"Share of pensioners in the population, %";.
"Nakkila";"Jobs in the area";.
"Nakkila";"Share of jobs in primary production, %";.
"Nakkila";"Share of jobs in secondary production, %";.
"Nakkila";"Share of jobs in services, %";.
"Nivala";"Population";10454
"Nivala";"Population change from the previous year, %";0.3
"Nivala";"Persons aged under 15, %";21.3
"Nivala";"Persons aged 15 to 64, %";54.7
"Nivala";"Persons aged 64 or over, %";24.0
"Nivala";"Swedish-speaking, %";0.1
"Nivala";"Foreign citizens, %";1.2
"Nivala";"Degree of urbanisation, %";.
"Nivala";"Excess of births, persons";-6
"Nivala";"Intermunicipal migration gain/loss, persons";-9
"Nivala";"Families";2614
"Nivala";"Household-dwelling units";4542
"Nivala";"Household-dwelling units living in terraced houses and detached houses, %";89.7
"Nivala";"Household-dwelling units living in rental dwellings, %";.
"Nivala";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Nivala";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Nivala";"Economic dependency ratio";.
"Nivala";"Workplace self-sufficiency";.
"Nivala";"Employed labour force resident in the area";.
"Nivala";"Employment rate of persons aged 20 to 64, %";.
"Nivala";"Employees working in their municipality of residence, share of employed persons, %";.
"Nivala";"Share of unemployed persons in the labour force, %";.
"Nivala";"Share of pensioners in the population, %";.
"Nivala";"Jobs in the area";.
"Nivala";"Share of jobs in primary production, %";.
"Nivala";"Share of jobs in secondary production, %";.
"Nivala";"Share of jobs in services, %";.
"Nokia";"Population";35647
"Nokia";"Population change from the previous year, %";0.9
"Nokia";"Persons aged under 15, %";17.0
"Nokia";"Persons aged 15 to 64, %";61.7
"Nokia";"Persons aged 64 or over, %";21.3
"Nokia";"Swedish-speaking, %";0.3
"Nokia";"Foreign citizens, %";2.3
"Nokia";"Degree of urbanisation, %";.
"Nokia";"Excess of births, persons";-87
"Nokia";"Intermunicipal migration gain/loss, persons";315
"Nokia";"Families";9719
"Nokia";"Household-dwelling units";17223
"Nokia";"Household-dwelling units living in terraced houses and detached houses, %";57.5
"Nokia";"Household-dwelling units living in rental dwellings, %";.
"Nokia";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Nokia";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Nokia";"Economic dependency ratio";.
"Nokia";"Workplace self-sufficiency";.
"Nokia";"Employed labour force resident in the area";.
"Nokia";"Employment rate of persons aged 20 to 64, %";.
"Nokia";"Employees working in their municipality of residence, share of employed persons, %";.
"Nokia";"Share of unemployed persons in the labour force, %";.
"Nokia";"Share of pensioners in the population, %";.
"Nokia";"Jobs in the area";.
"Nokia";"Share of jobs in primary production, %";.
"Nokia";"Share of jobs in secondary production, %";.
"Nokia";"Share of jobs in services, %";.
"Nousiainen";"Population";4695
"Nousiainen";"Population change from the previous year, %";1.1
"Nousiainen";"Persons aged under 15, %";18.3
"Nousiainen";"Persons aged 15 to 64, %";60.4
"Nousiainen";"Persons aged 64 or over, %";21.3
"Nousiainen";"Swedish-speaking, %";0.8
"Nousiainen";"Foreign citizens, %";2.9
"Nousiainen";"Degree of urbanisation, %";.
"Nousiainen";"Excess of births, persons";-19
"Nousiainen";"Intermunicipal migration gain/loss, persons";13
"Nousiainen";"Families";1391
"Nousiainen";"Household-dwelling units";1988
"Nousiainen";"Household-dwelling units living in terraced houses and detached houses, %";90.1
"Nousiainen";"Household-dwelling units living in rental dwellings, %";.
"Nousiainen";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Nousiainen";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Nousiainen";"Economic dependency ratio";.
"Nousiainen";"Workplace self-sufficiency";.
"Nousiainen";"Employed labour force resident in the area";.
"Nousiainen";"Employment rate of persons aged 20 to 64, %";.
"Nousiainen";"Employees working in their municipality of residence, share of employed persons, %";.
"Nousiainen";"Share of unemployed persons in the labour force, %";.
"Nousiainen";"Share of pensioners in the population, %";.
"Nousiainen";"Jobs in the area";.
"Nousiainen";"Share of jobs in primary production, %";.
"Nousiainen";"Share of jobs in secondary production, %";.
"Nousiainen";"Share of jobs in services, %";.
"Nurmes";"Population";9130
"Nurmes";"Population change from the previous year, %";-1.2
"Nurmes";"Persons aged under 15, %";11.3
"Nurmes";"Persons aged 15 to 64, %";50.8
"Nurmes";"Persons aged 64 or over, %";37.9
"Nurmes";"Swedish-speaking, %";0.1
"Nurmes";"Foreign citizens, %";2.7
"Nurmes";"Degree of urbanisation, %";.
"Nurmes";"Excess of births, persons";-103
"Nurmes";"Intermunicipal migration gain/loss, persons";-113
"Nurmes";"Families";2400
"Nurmes";"Household-dwelling units";4969
"Nurmes";"Household-dwelling units living in terraced houses and detached houses, %";76.9
"Nurmes";"Household-dwelling units living in rental dwellings, %";.
"Nurmes";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Nurmes";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Nurmes";"Economic dependency ratio";.
"Nurmes";"Workplace self-sufficiency";.
"Nurmes";"Employed labour force resident in the area";.
"Nurmes";"Employment rate of persons aged 20 to 64, %";.
"Nurmes";"Employees working in their municipality of residence, share of employed persons, %";.
"Nurmes";"Share of unemployed persons in the labour force, %";.
"Nurmes";"Share of pensioners in the population, %";.
"Nurmes";"Jobs in the area";.
"Nurmes";"Share of jobs in primary production, %";.
"Nurmes";"Share of jobs in secondary production, %";.
"Nurmes";"Share of jobs in services, %";.
"Nurmijärvi";"Population";44785
"Nurmijärvi";"Population change from the previous year, %";0.7
"Nurmijärvi";"Persons aged under 15, %";18.8
"Nurmijärvi";"Persons aged 15 to 64, %";63.2
"Nurmijärvi";"Persons aged 64 or over, %";18.0
"Nurmijärvi";"Swedish-speaking, %";1.3
"Nurmijärvi";"Foreign citizens, %";5.7
"Nurmijärvi";"Degree of urbanisation, %";.
"Nurmijärvi";"Excess of births, persons";112
"Nurmijärvi";"Intermunicipal migration gain/loss, persons";58
"Nurmijärvi";"Families";12411
"Nurmijärvi";"Household-dwelling units";19736
"Nurmijärvi";"Household-dwelling units living in terraced houses and detached houses, %";70.8
"Nurmijärvi";"Household-dwelling units living in rental dwellings, %";.
"Nurmijärvi";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Nurmijärvi";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Nurmijärvi";"Economic dependency ratio";.
"Nurmijärvi";"Workplace self-sufficiency";.
"Nurmijärvi";"Employed labour force resident in the area";.
"Nurmijärvi";"Employment rate of persons aged 20 to 64, %";.
"Nurmijärvi";"Employees working in their municipality of residence, share of employed persons, %";.
"Nurmijärvi";"Share of unemployed persons in the labour force, %";.
"Nurmijärvi";"Share of pensioners in the population, %";.
"Nurmijärvi";"Jobs in the area";.
"Nurmijärvi";"Share of jobs in primary production, %";.
"Nurmijärvi";"Share of jobs in secondary production, %";.
"Nurmijärvi";"Share of jobs in services, %";.
"Närpes";"Population";9621
"Närpes";"Population change from the previous year, %";0.4
"Närpes";"Persons aged under 15, %";16.0
"Närpes";"Persons aged 15 to 64, %";56.1
"Närpes";"Persons aged 64 or over, %";27.9
"Närpes";"Swedish-speaking, %";74.0
"Närpes";"Foreign citizens, %";16.8
"Närpes";"Degree of urbanisation, %";.
"Närpes";"Excess of births, persons";-50
"Närpes";"Intermunicipal migration gain/loss, persons";-50
"Närpes";"Families";2758
"Närpes";"Household-dwelling units";4251
"Närpes";"Household-dwelling units living in terraced houses and detached houses, %";82.0
"Närpes";"Household-dwelling units living in rental dwellings, %";.
"Närpes";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Närpes";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Närpes";"Economic dependency ratio";.
"Närpes";"Workplace self-sufficiency";.
"Närpes";"Employed labour force resident in the area";.
"Närpes";"Employment rate of persons aged 20 to 64, %";.
"Närpes";"Employees working in their municipality of residence, share of employed persons, %";.
"Närpes";"Share of unemployed persons in the labour force, %";.
"Närpes";"Share of pensioners in the population, %";.
"Närpes";"Jobs in the area";.
"Närpes";"Share of jobs in primary production, %";.
"Närpes";"Share of jobs in secondary production, %";.
"Närpes";"Share of jobs in services, %";.
"Orimattila";"Population";15669
"Orimattila";"Population change from the previous year, %";-0.4
"Orimattila";"Persons aged under 15, %";15.5
"Orimattila";"Persons aged 15 to 64, %";57.7
"Orimattila";"Persons aged 64 or over, %";26.8
"Orimattila";"Swedish-speaking, %";0.6
"Orimattila";"Foreign citizens, %";2.6
"Orimattila";"Degree of urbanisation, %";.
"Orimattila";"Excess of births, persons";-79
"Orimattila";"Intermunicipal migration gain/loss, persons";-42
"Orimattila";"Families";4304
"Orimattila";"Household-dwelling units";7703
"Orimattila";"Household-dwelling units living in terraced houses and detached houses, %";78.6
"Orimattila";"Household-dwelling units living in rental dwellings, %";.
"Orimattila";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Orimattila";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Orimattila";"Economic dependency ratio";.
"Orimattila";"Workplace self-sufficiency";.
"Orimattila";"Employed labour force resident in the area";.
"Orimattila";"Employment rate of persons aged 20 to 64, %";.
"Orimattila";"Employees working in their municipality of residence, share of employed persons, %";.
"Orimattila";"Share of unemployed persons in the labour force, %";.
"Orimattila";"Share of pensioners in the population, %";.
"Orimattila";"Jobs in the area";.
"Orimattila";"Share of jobs in primary production, %";.
"Orimattila";"Share of jobs in secondary production, %";.
"Orimattila";"Share of jobs in services, %";.
"Oripää";"Population";1315
"Oripää";"Population change from the previous year, %";-0.2
"Oripää";"Persons aged under 15, %";15.9
"Oripää";"Persons aged 15 to 64, %";56.2
"Oripää";"Persons aged 64 or over, %";27.9
"Oripää";"Swedish-speaking, %";0.5
"Oripää";"Foreign citizens, %";8.0
"Oripää";"Degree of urbanisation, %";.
"Oripää";"Excess of births, persons";-11
"Oripää";"Intermunicipal migration gain/loss, persons";-16
"Oripää";"Families";352
"Oripää";"Household-dwelling units";613
"Oripää";"Household-dwelling units living in terraced houses and detached houses, %";92.2
"Oripää";"Household-dwelling units living in rental dwellings, %";.
