"11ra -- Tunnuslukuja väestöstä alueittain, 1990-2024"

"TA31 Päijät-Häme";"Maapinta-ala, km²";5255.75
"TA32 Raahe";"Maapinta-ala, km²";10484.05
"TA33 Rovaseutu";"Maapinta-ala, km²";11035.70
"TA34 Salo";"Maapinta-ala, km²";3044.64
"TA35 Satakunta";"Maapinta-ala, km²";5293.52
"TA36 Savonlinna";"Maapinta-ala, km²";3687.52
"TA37 TyöLakeuden työllisyysalue";"Maapinta-ala, km²";2362.48
"TA38 Suupohjan työllisyysalue";"Maapinta-ala, km²";5089.71
"TA39 Tampereen seutu";"Maapinta-ala, km²";8499.27
"TA40 Tunturi-Lappi - Pello";"Maapinta-ala, km²";22250.13
"TA41 Turku";"Maapinta-ala, km²";7627.24
"TA42 TyöHäme";"Maapinta-ala, km²";3543.91
"TA43 Vantaa";"Maapinta-ala, km²";238.38
"TA44 Ylivieska-Kalajoki-Nivala";"Maapinta-ala, km²";3288.87
"TA45 Ylä-Savo";"Maapinta-ala, km²";5635.69
"TA46 Ahvenanmaa";"Maapinta-ala, km²";1555.59
"TK1 Kaupunkimaiset kunnat";"Maapinta-ala, km²";50475.15
"TK2 Taajaan asutut kunnat";"Maapinta-ala, km²";72441.07
"TK3 Maaseutumaiset kunnat";"Maapinta-ala, km²";180694.77
"VP01 Helsingin vaalipiiri";"Maapinta-ala, km²";214.51
"VP02 Uudenmaan vaalipiiri";"Maapinta-ala, km²";8892.26
"VP03 Varsinais-Suomen vaalipiiri";"Maapinta-ala, km²";10671.88
"VP04 Satakunnan vaalipiiri";"Maapinta-ala, km²";7823.26
"VP06 Hämeen vaalipiiri";"Maapinta-ala, km²";10914.78
"VP07 Pirkanmaan vaalipiiri";"Maapinta-ala, km²";13248.86
"VP08 Kaakkois-Suomen vaalipiiri";"Maapinta-ala, km²";22163.77
"VP09 Savo-Karjalan vaalipiiri";"Maapinta-ala, km²";36140.16
"VP10 Vaasan vaalipiiri";"Maapinta-ala, km²";26221.78
"VP11 Keski-Suomen vaalipiiri";"Maapinta-ala, km²";16042.53
"VP12 Oulun vaalipiiri";"Maapinta-ala, km²";57030.77
"VP13 Lapin vaalipiiri";"Maapinta-ala, km²";92690.84
"VP05 Ahvenanmaan maakunnan vaalipiiri";"Maapinta-ala, km²";1555.59
"PL5500 Helsingin poliisilaitos";"Maapinta-ala, km²";214.51
"PL5530 Länsi-Uudenmaan poliisilaitos";"Maapinta-ala, km²";4251.63
"PL5560 Itä-Uudenmaan poliisilaitos";"Maapinta-ala, km²";4640.63
"PL5590 Hämeen poliisilaitos";"Maapinta-ala, km²";10914.78
"PL5620 Kaakkois-Suomen poliisilaitos";"Maapinta-ala, km²";9886.05
"PL5650 Lounais-Suomen poliisilaitos";"Maapinta-ala, km²";18495.14
"PL5680 Sisä-Suomen poliisilaitos";"Maapinta-ala, km²";29291.39
"PL5710 Pohjanmaan poliisilaitos";"Maapinta-ala, km²";26221.78
"PL5740 Itä-Suomen poliisilaitos";"Maapinta-ala, km²";48417.88
"PL5770 Oulun poliisilaitos";"Maapinta-ala, km²";57030.77
"PL5800 Lapin poliisilaitos";"Maapinta-ala, km²";92690.84
"PL5830 Ålands polismyndighet";"Maapinta-ala, km²";1555.59
"HO1 Helsingin hovioikeus";"Maapinta-ala, km²";9431.40
"HO2 Turun hovioikeus";"Maapinta-ala, km²";30675.81
"HO3 Itä-Suomen hovioikeus";"Maapinta-ala, km²";63694.60
"HO4 Vaasan hovioikeus";"Maapinta-ala, km²";50087.57
"HO6 Rovaniemen hovioikeus";"Maapinta-ala, km²";149721.61
"KO706 Helsingin käräjäoikeus";"Maapinta-ala, km²";214.51
"KO708 Kanta-Hämeen käräjäoikeus";"Maapinta-ala, km²";5199.48
"KO713 Pohjois-Karjalan käräjäoikeus";"Maapinta-ala, km²";18794.16
"KO715 Keski-Suomen käräjäoikeus";"Maapinta-ala, km²";16042.53
"KO717 Kainuun käräjäoikeus";"Maapinta-ala, km²";20198.45
"KO725 Kymenlaakson käräjäoikeus";"Maapinta-ala, km²";4234.80
"KO726 Pohjois-Savon käräjäoikeus";"Maapinta-ala, km²";17346.00
"KO729 Päijät-Hämeen käräjäoikeus";"Maapinta-ala, km²";5715.30
"KO730 Lapin käräjäoikeus";"Maapinta-ala, km²";92690.84
"KO731 Etelä-Karjalan käräjäoikeus";"Maapinta-ala, km²";5326.62
"KO736 Etelä-Savon käräjäoikeus";"Maapinta-ala, km²";12277.72
"KO742 Oulun käräjäoikeus";"Maapinta-ala, km²";36832.32
"KO747 Satakunnan käräjäoikeus";"Maapinta-ala, km²";7823.26
"KO748 Itä-Uudenmaan käräjäoikeus";"Maapinta-ala, km²";4965.26
"KO750 Länsi-Uudenmaan käräjäoikeus";"Maapinta-ala, km²";4251.63
"KO757 Etelä-Pohjanmaan käräjäoikeus";"Maapinta-ala, km²";13798.46
"KO758 Pirkanmaan käräjäoikeus";"Maapinta-ala, km²";13248.86
"KO761 Varsinais-Suomen käräjäoikeus";"Maapinta-ala, km²";10671.88
"KO764 Pohjanmaan käräjäoikeus";"Maapinta-ala, km²";12423.32
"KO769 Ahvenanmaan käräjäoikeus";"Maapinta-ala, km²";1555.59
"FI1 MANNER-SUOMI";"Maapinta-ala, km²";302055.40
"FI19 Länsi-Suomi";"Maapinta-ala, km²";58316.03
"FI198 Keski-Suomi";"Maapinta-ala, km²";16042.53
"FI199 Etelä-Pohjanmaa";"Maapinta-ala, km²";13798.46
"FI19A Pohjanmaa";"Maapinta-ala, km²";7402.92
"FI196 Satakunta";"Maapinta-ala, km²";7823.26
"FI19B Pirkanmaa";"Maapinta-ala, km²";13248.86
"FI1B Helsinki-Uusimaa";"Maapinta-ala, km²";9106.77
"FI1B1 Helsinki-Uusimaa";"Maapinta-ala, km²";9106.77
"FI1C Etelä-Suomi";"Maapinta-ala, km²";31472.71
"FI1C1 Varsinais-Suomi";"Maapinta-ala, km²";10671.88
"FI1C2 Kanta-Häme";"Maapinta-ala, km²";5199.48
"FI1C6 Päijät-Häme";"Maapinta-ala, km²";5715.30
"FI1C7 Kymenlaakso";"Maapinta-ala, km²";4559.43
"FI1C5 Etelä-Karjala";"Maapinta-ala, km²";5326.62
"FI1D Pohjois- ja Itä-Suomi";"Maapinta-ala, km²";203159.89
"FI1DA Etelä-Savo";"Maapinta-ala, km²";12277.72
"FI1DB Pohjois-Savo";"Maapinta-ala, km²";17346.00
"FI1DC Pohjois-Karjala";"Maapinta-ala, km²";18794.16
"FI1D5 Keski-Pohjanmaa";"Maapinta-ala, km²";5020.40
"FI1D7 Lappi";"Maapinta-ala, km²";92690.84
"FI1D8 Kainuu";"Maapinta-ala, km²";20198.45
"FI1D9 Pohjois-Pohjanmaa";"Maapinta-ala, km²";36832.32
"FI2 ÅLAND";"Maapinta-ala, km²";1555.59
"FI20 Åland";"Maapinta-ala, km²";1555.59
"FI200 Åland";"Maapinta-ala, km²";1555.59
